2025-09-23 23:55:29 | INFO | Logging to file: logs/project_log_41200.log
2025-09-23 23:55:29 | INFO | Log sanitization enabled, personal info removed
2025-09-23 23:55:29 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 23:55:29 | INFO | Use Ctrl+C to stop.
2025-09-23 23:55:29 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 23:55:29 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 23:55:29 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 23:55:29 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 23:55:29 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 23:55:29 | INFO | [producer_much_ado] Using reference JSON: PROJECT_ROOT/files/much_ado_excerpt.json
2025-09-23 23:55:29 | INFO | Deleted existing live data file.
2025-09-23 23:55:29 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:55:29 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 23:55:29 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:55:29 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 23:55:29 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 23:55:29 | INFO | Topic 'buzzline' created successfully.
2025-09-23 23:55:29 | INFO | {'message': 'beauty as the first of May doth the last of December. But I hope you have', 'author': 'don pedro', 'timestamp': '2025-09-23 23:55:29', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 73}
2025-09-23 23:55:34 | INFO | {'message': 'that are so washed; how much better is it to weep at joy than to joy at', 'author': 'claudio', 'timestamp': '2025-09-23 23:55:34', 'category': 'literature', 'sentiment': 1.0, 'keyword_mentioned': 'none', 'message_length': 71}
2025-09-23 23:55:39 | INFO | {'message': 'caught than the pestilence, and the taker runs presently mad. God help the', 'author': 'beatrice', 'timestamp': '2025-09-23 23:55:39', 'category': 'literature', 'sentiment': 0.0, 'keyword_mentioned': 'none', 'message_length': 74}
