2025-09-23 20:03:01 | INFO | Logging to file: logs/project_log.log
2025-09-23 20:03:01 | INFO | Log sanitization enabled, personal info removed
2025-09-23 20:03:01 | INFO | Starting Producer to run continuously.
2025-09-23 20:03:01 | INFO | Use Ctrl+C to stop.
2025-09-23 20:03:01 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 20:03:01 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 20:03:01 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 20:03:01 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:03:01 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 20:03:01 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:03:01 | INFO | SQLITE_PATH: PROJECT_ROOT/data/buzz.sqlite
2025-09-23 20:03:01 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:03:02 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 20:03:02 | INFO | Kafka producer connected to 127.0.0.1:9092
2025-09-23 20:03:02 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:03:02 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 20:03:02 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 20:03:02 | INFO | Topic 'buzzline' created successfully.
2025-09-23 20:03:02 | INFO | Kafka topic 'buzzline' is ready.
2025-09-23 20:03:02 | INFO | {'message': 'I just saw a story! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-23 20:03:02', 'category': 'other', 'sentiment': 0.93, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-23 20:03:07 | INFO | {'message': 'I just tried JavaScript! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-23 20:03:07', 'category': 'tech', 'sentiment': 0.35, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-23 20:03:10 | INFO | Logging to file: logs/project_log.log
2025-09-23 20:03:10 | INFO | Log sanitization enabled, personal info removed
2025-09-23 20:03:10 | INFO | Starting Consumer to run continuously.
2025-09-23 20:03:10 | INFO | Things can fail or get interrupted, so use a try block.
2025-09-23 20:03:10 | INFO | Moved .env variables into a utils config module.
2025-09-23 20:03:10 | INFO | STEP 1. Read environment variables using new config functions.
2025-09-23 20:03:10 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 20:03:10 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 20:03:10 | INFO | BUZZ_CONSUMER_GROUP_ID: buzz_group
2025-09-23 20:03:10 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 20:03:10 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:03:10 | INFO | SQLITE_PATH: PROJECT_ROOT/data/buzz.sqlite
2025-09-23 20:03:10 | INFO | SUCCESS: Read environment variables.
2025-09-23 20:03:10 | INFO | STEP 2. Delete any prior database file for a fresh start.
2025-09-23 20:03:10 | INFO | STEP 3. Initialize a new database with an empty table.
2025-09-23 20:03:10 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-23 20:03:10 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-23 20:03:10 | INFO | SUCCESS: Database initialized and table ready at PROJECT_ROOT/data/buzz.sqlite.
2025-09-23 20:03:10 | INFO | STEP 4. Begin consuming and storing messages.
2025-09-23 20:03:10 | INFO | Called consume_messages_from_kafka() with:
2025-09-23 20:03:10 | INFO |    topic='buzzline'
2025-09-23 20:03:10 | INFO |    kafka_url='127.0.0.1:9092'
2025-09-23 20:03:10 | INFO |    group='buzz_group'
2025-09-23 20:03:10 | INFO |    sql_path=WindowsPath('C:/Projects/buzzline-05-data-git-hub/data/buzz.sqlite')
2025-09-23 20:03:10 | INFO |    interval_secs=5
2025-09-23 20:03:10 | INFO | Step 1. Verify Kafka Services.
2025-09-23 20:03:10 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:03:11 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 20:03:11 | INFO | Step 2. Create a Kafka consumer.
2025-09-23 20:03:11 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:03:11 | INFO | Creating Kafka consumer. Topic='buzzline' and group ID='buzz_group'.
2025-09-23 20:03:11 | INFO | Kafka consumer created successfully.
2025-09-23 20:03:11 | INFO | Step 3. Verify topic exists.
2025-09-23 20:03:11 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:03:11 | INFO | Topic availability check for 'buzzline': True
2025-09-23 20:03:11 | INFO | Kafka topic 'buzzline' is ready.
2025-09-23 20:03:11 | INFO | Step 4. Process messages.
2025-09-23 20:03:11 | ERROR | ERROR: Could not consume messages from Kafka: Invalid file descriptor: -1
2025-09-23 20:03:11 | ERROR | Unexpected error: Invalid file descriptor: -1
2025-09-23 20:03:11 | INFO | Consumer shutting down.
2025-09-23 20:03:12 | INFO | {'message': 'I just shared travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-23 20:03:12', 'category': 'travel', 'sentiment': 0.06, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-23 20:03:17 | INFO | {'message': 'I just tried a meme! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-23 20:03:17', 'category': 'humor', 'sentiment': 0.74, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-23 20:03:22 | INFO | {'message': 'I just found travel! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:03:22', 'category': 'travel', 'sentiment': 0.12, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-23 20:03:27 | INFO | {'message': 'I just found a movie! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-23 20:03:27', 'category': 'entertainment', 'sentiment': 0.63, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-23 20:03:29 | WARNING | Producer interrupted by user.
2025-09-23 20:03:29 | INFO | Kafka producer closed.
2025-09-23 20:03:29 | INFO | Producer shutting down.
2025-09-23 20:20:34 | INFO | Logging to file: logs/project_log.log
2025-09-23 20:20:34 | INFO | Log sanitization enabled, personal info removed
2025-09-23 20:20:34 | INFO | Starting Producer to run continuously.
2025-09-23 20:20:34 | INFO | Use Ctrl+C to stop.
2025-09-23 20:20:34 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 20:20:34 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 20:20:34 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 20:20:34 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:20:34 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 20:20:34 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 20:20:34 | INFO | SQLITE_PATH: PROJECT_ROOT/data/buzz.sqlite
2025-09-23 20:20:34 | INFO | Deleted existing live data file.
2025-09-23 20:20:34 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:20:34 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 20:20:34 | INFO | Kafka producer connected to 127.0.0.1:9092
2025-09-23 20:20:34 | INFO | Kafka broker address: localhost:9092
2025-09-23 20:20:34 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 20:20:35 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 20:20:35 | INFO | Topic 'buzzline' created successfully.
2025-09-23 20:20:35 | INFO | Kafka topic 'buzzline' is ready.
2025-09-23 20:20:35 | INFO | {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-23 20:20:35', 'category': 'humor', 'sentiment': 0.27, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-23 20:20:40 | INFO | {'message': 'I just tried recipe! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-23 20:20:40', 'category': 'food', 'sentiment': 0.34, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-23 20:20:45 | INFO | {'message': 'I just shared game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-23 20:20:45', 'category': 'gaming', 'sentiment': 0.71, 'keyword_mentioned': 'game', 'message_length': 34}
