2025-09-23 22:25:05 | INFO | Logging to file: logs/project_log_22680.log
2025-09-23 22:25:05 | INFO | Log sanitization enabled, personal info removed
2025-09-23 22:25:05 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 22:25:05 | INFO | Use Ctrl+C to stop.
2025-09-23 22:25:05 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 22:25:05 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 22:25:05 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 22:25:05 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 22:25:05 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 22:25:05 | INFO | Deleted existing live data file.
2025-09-23 22:25:05 | INFO | Kafka broker address: localhost:9092
2025-09-23 22:25:05 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 22:25:06 | INFO | Kafka broker address: localhost:9092
2025-09-23 22:25:06 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 22:25:06 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 22:25:06 | INFO | Topic 'buzzline' created successfully.
2025-09-23 22:25:06 | INFO | {'message': 'A lord to a lord, a man to a man; stuffed with all honourable', 'author': 'borachio', 'timestamp': '2025-09-23 22:25:06', 'category': 'literature', 'sentiment': 0.74, 'keyword_mentioned': 'virtue', 'message_length': 61}
2025-09-23 22:25:11 | INFO | {'message': 'it is needful that you frame the season for your own harvest.', 'author': 'messenger', 'timestamp': '2025-09-23 22:25:11', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'other', 'message_length': 61}
2025-09-23 22:25:16 | INFO | {'message': 'villain. I am trusted with a muzzle and enfranchised with a clog;', 'author': 'claudio', 'timestamp': '2025-09-23 22:25:16', 'category': 'literature', 'sentiment': 0.44, 'keyword_mentioned': 'other', 'message_length': 65}
2025-09-23 22:25:21 | INFO | {'message': 'should be worthy, is the opinion that fire cannot melt out of me: I will', 'author': 'don pedro', 'timestamp': '2025-09-23 22:25:21', 'category': 'literature', 'sentiment': 0.56, 'keyword_mentioned': 'other', 'message_length': 72}
2025-09-23 22:25:26 | INFO | {'message': 'You always end with a jade’s trick: I know you of old.', 'author': 'benedick', 'timestamp': '2025-09-23 22:25:26', 'category': 'literature', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 54}
2025-09-23 22:25:31 | INFO | {'message': 'would bite; if I had my liberty, I would do my liking: in the meantime,', 'author': 'messenger', 'timestamp': '2025-09-23 22:25:31', 'category': 'literature', 'sentiment': 0.86, 'keyword_mentioned': 'other', 'message_length': 71}
