2025-09-23 23:21:03 | INFO | Logging to file: logs/project_log_44108.log
2025-09-23 23:21:03 | INFO | Log sanitization enabled, personal info removed
2025-09-23 23:21:03 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 23:21:03 | INFO | Use Ctrl+C to stop.
2025-09-23 23:21:03 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 23:21:03 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 23:21:03 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 23:21:03 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 23:21:03 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 23:21:03 | INFO | [producer_much_ado] Using reference JSON: PROJECT_ROOT/files/much_ado_excerpt.json
2025-09-23 23:21:03 | INFO | Deleted existing live data file.
2025-09-23 23:21:03 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:21:03 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 23:21:04 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:21:04 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 23:21:04 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 23:21:04 | INFO | Topic 'buzzline' created successfully.
2025-09-23 23:21:04 | INFO | {'message': 'He hath borne himself beyond the promise of his age, doing in the figure', 'author': 'borachio', 'timestamp': '2025-09-23 23:21:04', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 72}
2025-09-23 23:21:09 | INFO | {'message': 'ladies, only you excepted; and I would I could find in my heart that I had', 'author': 'benedick', 'timestamp': '2025-09-23 23:21:09', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 74}
