2025-09-23 22:52:28 | INFO | Logging to file: logs/project_log_49388.log
2025-09-23 22:52:28 | INFO | Log sanitization enabled, personal info removed
2025-09-23 22:52:28 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 22:52:28 | INFO | Use Ctrl+C to stop.
2025-09-23 22:52:28 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 22:52:28 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 22:52:28 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 22:52:28 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 22:52:28 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 22:52:28 | INFO | [producer_much_ado] Using reference JSON: PROJECT_ROOT/files/much_ado_excerpt.json
2025-09-23 22:52:28 | INFO | Deleted existing live data file.
2025-09-23 22:52:28 | INFO | Kafka broker address: localhost:9092
2025-09-23 22:52:28 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 22:52:28 | INFO | Kafka broker address: localhost:9092
2025-09-23 22:52:29 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 22:52:29 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 22:52:29 | INFO | Topic 'buzzline' created successfully.
2025-09-23 22:52:29 | INFO | {'message': 'you should take true root but by the fair weather that you make yourself:', 'author': 'beatrice', 'timestamp': '2025-09-23 22:52:29', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 73}
2025-09-23 22:52:34 | INFO | {'message': 'Nay, mock not, mock not. The body of your discourse is sometime', 'author': 'beatrice', 'timestamp': '2025-09-23 22:52:34', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 63}
2025-09-23 22:52:39 | INFO | {'message': 'Very easily possible: he wears his faith but as the fashion of', 'author': 'benedick', 'timestamp': '2025-09-23 22:52:39', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 62}
2025-09-23 22:52:44 | INFO | {'message': 'I will hold friends with you, lady.', 'author': 'don john', 'timestamp': '2025-09-23 22:52:44', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 35}
2025-09-23 22:52:49 | INFO | {'message': 'I wonder that thou (being as thou say’st thou art, born', 'author': 'messenger', 'timestamp': '2025-09-23 22:52:49', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 55}
2025-09-23 22:52:54 | INFO | {'message': 'And the conclusion is, she shall be thine.', 'author': 'conrade', 'timestamp': '2025-09-23 22:52:54', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 42}
2025-09-23 22:52:55 | WARNING | Producer interrupted by user.
2025-09-23 22:52:55 | INFO | Producer shutting down.
