2025-09-23 23:04:48 | INFO | Logging to file: logs/project_log_27676.log
2025-09-23 23:04:48 | INFO | Log sanitization enabled, personal info removed
2025-09-23 23:04:48 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 23:04:48 | INFO | Use Ctrl+C to stop.
2025-09-23 23:04:48 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 23:04:48 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 23:04:48 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 23:04:48 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 23:04:48 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 23:04:48 | INFO | [producer_much_ado] Using reference JSON: PROJECT_ROOT/files/much_ado_excerpt.json
2025-09-23 23:04:48 | INFO | Deleted existing live data file.
2025-09-23 23:04:48 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:04:49 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 23:04:49 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:04:49 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 23:04:49 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 23:04:49 | INFO | Topic 'buzzline' created successfully.
2025-09-23 23:04:49 | INFO | {'message': 'neck into a yoke, wear the print of it and sigh away Sundays.', 'author': 'leonato', 'timestamp': '2025-09-23 23:04:49', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 61}
2025-09-23 23:04:54 | INFO | {'message': 'of a lamb the feats of a lion: he hath indeed better bettered expectation', 'author': 'claudio', 'timestamp': '2025-09-23 23:04:54', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 73}
2025-09-23 23:04:59 | INFO | {'message': 'of a lamb the feats of a lion: he hath indeed better bettered expectation', 'author': 'benedick', 'timestamp': '2025-09-23 23:04:59', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 73}
2025-09-23 23:05:04 | INFO | {'message': 'He is very near by this: he was not three leagues off when I left him.', 'author': 'messenger', 'timestamp': '2025-09-23 23:05:04', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 70}
2025-09-23 23:05:09 | INFO | {'message': 'time.', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:09', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 5}
2025-09-23 23:05:14 | INFO | {'message': 'Balthasar and Others.', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:14', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 21}
2025-09-23 23:05:19 | INFO | {'message': 'In great measure.', 'author': 'don pedro', 'timestamp': '2025-09-23 23:05:19', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 17}
2025-09-23 23:05:24 | INFO | {'message': 'with drinking, pick out mine eyes with a ballad-maker’s pen and hang', 'author': 'borachio', 'timestamp': '2025-09-23 23:05:24', 'category': 'literature', 'sentiment': 0.0, 'keyword_mentioned': 'none', 'message_length': 68}
2025-09-23 23:05:29 | INFO | {'message': 'flight; and my uncle’s fool, reading the challenge, subscribed for', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:29', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 66}
2025-09-23 23:05:34 | INFO | {'message': 'would bite; if I had my liberty, I would do my liking: in the meantime,', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:34', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 71}
2025-09-23 23:05:39 | INFO | {'message': 'All prompting me how fair young Hero is,', 'author': 'Eve', 'timestamp': '2025-09-23 23:05:39', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 40}
2025-09-23 23:05:44 | INFO | {'message': 'he is in love. With who? now that is your Grace’s part. Mark how', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:44', 'category': 'literature', 'sentiment': 1.0, 'keyword_mentioned': 'none', 'message_length': 64}
2025-09-23 23:05:49 | INFO | {'message': 'Good Signior Leonato, you are come to meet your trouble: the', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:49', 'category': 'literature', 'sentiment': 1.0, 'keyword_mentioned': 'none', 'message_length': 60}
2025-09-23 23:05:54 | INFO | {'message': 'When you went onward on this ended action,', 'author': 'benedick', 'timestamp': '2025-09-23 23:05:54', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 42}
2025-09-23 23:05:59 | WARNING | Producer interrupted by user.
2025-09-23 23:05:59 | INFO | Producer shutting down.
