2025-09-23 22:57:23 | INFO | Logging to file: logs/project_log_11748.log
2025-09-23 22:57:23 | INFO | Log sanitization enabled, personal info removed
2025-09-23 22:57:23 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 22:57:23 | INFO | Use Ctrl+C to stop.
2025-09-23 22:57:23 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 22:57:23 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 22:57:23 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 22:57:23 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 22:57:23 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 22:57:23 | INFO | [producer_much_ado] Using reference JSON: PROJECT_ROOT/files/much_ado_excerpt.json
2025-09-23 22:57:23 | INFO | Deleted existing live data file.
2025-09-23 22:57:23 | INFO | Kafka broker address: localhost:9092
2025-09-23 22:57:23 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 22:57:24 | INFO | Kafka broker address: localhost:9092
2025-09-23 22:57:24 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 22:57:24 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 22:57:24 | INFO | Topic 'buzzline' created successfully.
2025-09-23 22:57:24 | INFO | {'message': 'will acquaint my daughter withal, that she may be the better prepared for', 'author': 'benedick', 'timestamp': '2025-09-23 22:57:24', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 73}
2025-09-23 22:57:29 | INFO | {'message': 'What the good-year, my lord! why are you thus out of measure sad?', 'author': 'beatrice', 'timestamp': '2025-09-23 22:57:29', 'category': 'literature', 'sentiment': 0.0, 'keyword_mentioned': 'none', 'message_length': 65}
2025-09-23 22:57:34 | INFO | {'message': 'And strong encounter of my amorous tale:', 'author': 'benedick', 'timestamp': '2025-09-23 22:57:34', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 40}
2025-09-23 22:57:39 | INFO | {'message': 'Being entertained for a perfumer, as I was smoking a musty room,', 'author': 'don pedro', 'timestamp': '2025-09-23 22:57:39', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 64}
2025-09-23 22:57:44 | INFO | {'message': 'Don Pedro is approached.', 'author': 'benedick', 'timestamp': '2025-09-23 22:57:44', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 24}
2025-09-23 22:57:49 | INFO | {'message': 'she were unhandsome, and being no other but as she is, I do not like her.', 'author': 'don pedro', 'timestamp': '2025-09-23 22:57:49', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 73}
2025-09-23 22:57:49 | WARNING | Producer interrupted by user.
2025-09-23 22:57:49 | INFO | Producer shutting down.
