2025-09-23 23:00:14 | INFO | Logging to file: logs/project_log_11768.log
2025-09-23 23:00:14 | INFO | Log sanitization enabled, personal info removed
2025-09-23 23:00:14 | INFO | Starting Much Ado Producer (random author + random message).
2025-09-23 23:00:14 | INFO | Use Ctrl+C to stop.
2025-09-23 23:00:14 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-23 23:00:14 | INFO | BUZZ_TOPIC: buzzline
2025-09-23 23:00:14 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-23 23:00:14 | INFO | BASE_DATA_DIR: PROJECT_ROOT/data
2025-09-23 23:00:14 | INFO | LIVE_DATA_PATH: PROJECT_ROOT/data/project_live.json
2025-09-23 23:00:14 | INFO | [producer_much_ado] Using reference JSON: PROJECT_ROOT/files/much_ado_excerpt.json
2025-09-23 23:00:14 | INFO | Deleted existing live data file.
2025-09-23 23:00:14 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:00:15 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': '127.0.0.1', 'port': 9092, 'rack': None}], 'cluster_id': 'izX4qtgsSweNTi1cWUWQEA', 'controller_id': 1}
2025-09-23 23:00:15 | INFO | Kafka broker address: localhost:9092
2025-09-23 23:00:15 | INFO | Topic 'buzzline' already exists. Recreating fresh...
2025-09-23 23:00:15 | INFO | Requested deletion of topic 'buzzline'.
2025-09-23 23:00:15 | INFO | Topic 'buzzline' created successfully.
2025-09-23 23:00:15 | INFO | {'message': 'And thou shalt see how apt it is to learn', 'author': 'benedick', 'timestamp': '2025-09-23 23:00:15', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 41}
2025-09-23 23:00:20 | INFO | {'message': 'What news, Borachio?', 'author': 'benedick', 'timestamp': '2025-09-23 23:00:20', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 20}
2025-09-23 23:00:25 | INFO | {'message': 'stay here at the least a month, and he heartly prays some occasion may', 'author': 'don pedro', 'timestamp': '2025-09-23 23:00:25', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 70}
2025-09-23 23:00:30 | INFO | {'message': 'A victory is twice itself when the achiever brings home full', 'author': 'beatrice', 'timestamp': '2025-09-23 23:00:30', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 60}
2025-09-23 23:00:35 | INFO | {'message': 'I noted her not; but I looked on her.', 'author': 'benedick', 'timestamp': '2025-09-23 23:00:35', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 37}
2025-09-23 23:00:40 | INFO | {'message': 'Well, as time shall try: ‘In time the savage bull', 'author': 'don john', 'timestamp': '2025-09-23 23:00:40', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 49}
2025-09-23 23:00:45 | INFO | {'message': 'Can the world buy such a jewel?', 'author': 'claudio', 'timestamp': '2025-09-23 23:00:45', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 31}
2025-09-23 23:00:50 | INFO | {'message': 'man’s leisure; sleep when I am drowsy, and tend on no man’s', 'author': 'don john', 'timestamp': '2025-09-23 23:00:50', 'category': 'literature', 'sentiment': 0.5, 'keyword_mentioned': 'none', 'message_length': 59}
